School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Barnstable - Barnstable Intermediate School;00200315;ELA;          24;17;           2;1;          22;16;          66;47;          49;35;         139;98;     479.6;          44.2;         130;22;2022;ALL;hispanic/latino
Barnstable - Barnstable Intermediate School;00200315;MATH;          22;16;           0;0;          22;16;          86;61;          32;23;         140;98;     482.6;          47.3;         133;43;2022;ALL;hispanic/latino
Barnstable - Barnstable United Elementary School;00200050;ELA;          23;17;           1;1;          22;16;          84;62;          29;21;         136;99;     483.7;          43.0;         130;39;2022;ALL;hispanic/latino
Barnstable - Barnstable United Elementary School;00200050;MATH;          24;18;           0;0;          24;18;          72;53;          40;29;         136;99;     481.5;          38.7;         128;38;2022;ALL;hispanic/latino
Barnstable - Barnstable United Elementary School;00200050;SCI;           9;14;           0;0;           9;14;          38;58;          18;28;          65;95;     480.9;;;43;2022;ALL;hispanic/latino
Barnstable - Centerville Elementary;00200010;ELA;           4;40;           0;0;           4;40;           2;20;           4;40;          10;100;     502.0;;;;2022;ALL;hispanic/latino
Barnstable - Centerville Elementary;00200010;MATH;           4;40;           0;0;           4;40;           2;20;           4;40;          10;100;     498.0;;;;2022;ALL;hispanic/latino
Barnstable - Hyannis West Elementary;00200025;ELA;           6;18;           0;0;           6;18;          21;62;           7;21;          34;98;     482.1;;;33;2022;ALL;hispanic/latino
Barnstable - Hyannis West Elementary;00200025;MATH;           9;27;           0;0;           9;27;          12;36;          12;36;          33;96;     482.6;;;43;2022;ALL;hispanic/latino
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School;35020405;ELA;          16;14;           1;1;          15;13;          63;56;          34;30;         113;99;     481.0;          44.6;         106;29;2022;ALL;hispanic/latino
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School;35020405;MATH;          13;12;           0;0;          13;12;          66;58;          34;30;         113;99;     478.2;          35.6;         105;26;2022;ALL;hispanic/latino
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School;35020405;SCI;           6;16;           0;0;           6;16;          23;62;           8;22;          37;100;     484.9;;;57;2022;ALL;hispanic/latino
Bedford - John Glenn Middle;00230305;ELA;          11;35;           0;0;          11;35;          14;45;           6;19;          31;97;     489.5;          50.7;          27;62;2022;ALL;hispanic/latino
Bedford - John Glenn Middle;00230305;MATH;          10;32;           2;6;           8;26;          18;58;           3;10;          31;97;     490.5;          44.1;          28;73;2022;ALL;hispanic/latino
Bedford - Lt Job Lane School;00230012;ELA;          15;48;           2;6;          13;42;          16;52;           0;0;          31;100;     502.2;;          18;93;2022;ALL;hispanic/latino
Bedford - Lt Job Lane School;00230012;MATH;          15;48;           2;6;          13;42;          10;32;           6;19;          31;100;     495.9;;          18;85;2022;ALL;hispanic/latino
Bedford - Lt Job Lane School;00230012;SCI;           5;50;           1;10;           4;40;           3;30;           2;20;          10;100;     500.4;;;93;2022;ALL;hispanic/latino
Belchertown - Chestnut Hill Community School;00240006;ELA;          15;43;           2;6;          13;37;          14;40;           6;17;          35;100;     493.9;          48.4;          30;77;2022;ALL;hispanic/latino
Belchertown - Chestnut Hill Community School;00240006;MATH;          11;31;           3;9;           8;23;          19;54;           5;14;          35;100;     492.1;          56.0;          30;77;2022;ALL;hispanic/latino
Belchertown - Chestnut Hill Community School;00240006;SCI;           3;30;           1;10;           2;20;           6;60;           1;10;          10;100;     493.5;;;82;2022;ALL;hispanic/latino
Belchertown - Jabish Middle School;00240025;ELA;           3;14;           0;0;           3;14;          11;52;           7;33;          21;84;     476.8;          33.0;          20;11;2022;ALL;hispanic/latino
Belchertown - Jabish Middle School;00240025;MATH;           6;29;           0;0;           6;29;          10;48;           5;24;          21;84;     487.3;          45.7;          20;61;2022;ALL;hispanic/latino
Belchertown - Swift River Elementary;00240018;ELA;           5;36;           0;0;           5;36;           5;36;           4;29;          14;100;     484.9;;;45;2022;ALL;hispanic/latino
Belchertown - Swift River Elementary;00240018;MATH;           5;36;           0;0;           5;36;           4;29;           5;36;          14;100;     478.4;;;26;2022;ALL;hispanic/latino
Bellingham - Bellingham High School;00250505;ELA;           1;7;           0;0;           1;7;          11;79;           2;14;          14;100;     482.4;;          14;35;2022;ALL;hispanic/latino
Bellingham - Bellingham High School;00250505;MATH;           1;7;           0;0;           1;7;          10;71;           3;21;          14;100;     478.1;;          14;25;2022;ALL;hispanic/latino
Bellingham - Bellingham High School;00250505;SCI;           3;21;           1;7;           2;14;           9;64;           2;14;          14;100;     486.6;;;64;2022;ALL;hispanic/latino
Bellingham - Bellingham Memorial School;00250315;ELA;           4;11;           1;3;           3;8;          27;71;           7;18;          38;100;     485.0;          46.7;          35;45;2022;ALL;hispanic/latino
Bellingham - Bellingham Memorial School;00250315;MATH;           7;18;           0;0;           7;18;          22;58;           9;24;          38;100;     482.9;          49.2;          36;45;2022;ALL;hispanic/latino
Bellingham - Bellingham Memorial School;00250315;SCI;           1;9;           0;0;           1;9;           6;55;           4;36;          11;100;     478.2;;;31;2022;ALL;hispanic/latino
Belmont - Winthrop L Chenery Middle;00260305;ELA;          27;53;           5;10;          22;43;          21;41;           3;6;          51;100;     502.7;          55.0;          45;94;2022;ALL;hispanic/latino
Belmont - Winthrop L Chenery Middle;00260305;MATH;          30;61;           6;12;          24;49;          16;33;           3;6;          49;97;     506.8;          66.1;          43;97;2022;ALL;hispanic/latino
Belmont - Winthrop L Chenery Middle;00260305;SCI;          19;70;           7;26;          12;44;           6;22;           2;7;          27;100;     509.2;;;98;2022;ALL;hispanic/latino
Benjamin Banneker Charter Public (District) - Benjamin Banneker Charter Public School;04200205;ELA;          11;65;           1;6;          10;59;           6;35;           0;0;          17;100;     507.7;;           9;97;2022;ALL;hispanic/latino
Benjamin Banneker Charter Public (District) - Benjamin Banneker Charter Public School;04200205;MATH;          13;76;           2;12;          11;65;           4;24;           0;0;          17;100;     511.7;;           9;99;2022;ALL;hispanic/latino
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School;04470205;ELA;          12;40;           1;3;          11;37;          14;47;           4;13;          30;100;     495.4;          44.6;          22;82;2022;ALL;hispanic/latino
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School;04470205;MATH;           9;30;           2;7;           7;23;          18;60;           3;10;          30;100;     495.3;          33.9;          22;83;2022;ALL;hispanic/latino
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School;04470205;SCI;           8;62;           0;0;           8;62;           5;38;           0;0;          13;100;     502.5;;;94;2022;ALL;hispanic/latino
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School;04140305;ELA;          11;37;           1;3;          10;33;          12;40;           7;23;          30;100;     490.8;          49.2;          25;67;2022;ALL;hispanic/latino
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School;04140305;MATH;           6;21;           0;0;           6;21;          18;62;           5;17;          29;97;     484.0;          40.2;          25;52;2022;ALL;hispanic/latino
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School;04140305;SCI;           4;40;           0;0;           4;40;           5;50;           1;10;          10;100;     494.1;;;83;2022;ALL;hispanic/latino
Berkshire Hills - Muddy Brook Regional Elementary School;06180035;ELA;           5;50;           0;0;           5;50;           3;30;           2;20;          10;93;     491.8;;           3;71;2022;ALL;hispanic/latino
Berkshire Hills - Muddy Brook Regional Elementary School;06180035;MATH;           4;40;           0;0;           4;40;           3;30;           3;30;          10;100;     483.5;;           4;47;2022;ALL;hispanic/latino
Berkshire Hills - W.E.B. Du Bois Regional Middle School;06180310;ELA;           7;17;           1;2;           6;14;          20;48;          15;36;          42;98;     480.5;          36.1;          39;25;2022;ALL;hispanic/latino
Berkshire Hills - W.E.B. Du Bois Regional Middle School;06180310;MATH;           5;12;           0;0;           5;12;          27;64;          10;24;          42;98;     481.2;          42.3;          40;37;2022;ALL;hispanic/latino
Berkshire Hills - W.E.B. Du Bois Regional Middle School;06180310;SCI;           3;14;           0;0;           3;14;          11;50;           8;36;          22;93;     478.0;;;30;2022;ALL;hispanic/latino
Berlin-Boylston - Tahanto Regional High;06200505;ELA;           8;44;           3;17;           5;28;           7;39;           3;17;          18;100;     503.9;;          18;95;2022;ALL;hispanic/latino
Berlin-Boylston - Tahanto Regional High;06200505;MATH;          10;56;           1;6;           9;50;           6;33;           2;11;          18;100;     499.3;;          18;91;2022;ALL;hispanic/latino
Beverly - Ayers/Ryal Side School;00300055;ELA;           6;33;           0;0;           6;33;           8;44;           4;22;          18;100;     490.3;;           9;66;2022;ALL;hispanic/latino
Beverly - Ayers/Ryal Side School;00300055;MATH;           8;44;           0;0;           8;44;           7;39;           3;17;          18;100;     492.1;;           9;77;2022;ALL;hispanic/latino
Beverly - Beverly Middle School;00300305;ELA;          59;26;           9;4;          50;22;          94;42;          71;32;         224;99;     484.4;          44.4;         212;42;2022;ALL;hispanic/latino
Beverly - Beverly Middle School;00300305;MATH;          48;21;           2;1;          46;20;         109;48;          69;31;         226;100;     482.3;          41.5;         211;42;2022;ALL;hispanic/latino
Beverly - Beverly Middle School;00300305;SCI;          27;26;           2;2;          25;24;          44;42;          33;32;         104;97;     484.0;;;55;2022;ALL;hispanic/latino
