School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Chicopee - Lambert-Lavoie;00610040;MATH;          33;45;           1;1;          32;43;          37;50;           4;5;          74;     497.6;          48.1;          49;42;2019;ALL;female
Chicopee - Lambert-Lavoie;00610040;SCI;          11;50;           2;9;           9;41;          10;45;           1;5;          22;     500.0;;;51;2019;ALL;female
Chicopee - Litwin;00610022;ELA;          56;41;           5;4;          51;38;          63;46;          17;13;         136;     497.5;          39.4;          84;22;2019;ALL;female
Chicopee - Litwin;00610022;MATH;          42;31;           7;5;          35;26;          68;50;          26;19;         136;     492.7;          34.9;          84;24;2019;ALL;female
Chicopee - Litwin;00610022;SCI;          11;28;           3;8;           8;20;          19;48;          10;25;          40;     491.5;;;26;2019;ALL;female
Chicopee - Streiber Memorial School;00610065;ELA;          37;64;           6;10;          31;53;          20;34;           1;2;          58;     507.4;          55.4;          40;55;2019;ALL;female
Chicopee - Streiber Memorial School;00610065;MATH;          25;43;           1;2;          24;41;          31;53;           2;3;          58;     498.2;          40.9;          40;44;2019;ALL;female
Chicopee - Streiber Memorial School;00610065;SCI;          13;65;           0;0;          13;65;           6;30;           1;5;          20;     499.7;;;49;2019;ALL;female
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;ELA;         100;54;          21;11;          79;42;          71;38;          15;8;         186;     501.8;          48.9;         178;34;2019;ALL;female
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;MATH;          79;42;          13;7;          66;35;          93;50;          14;8;         186;     496.7;          39.1;         178;38;2019;ALL;female
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;SCI;          27;47;           1;2;          26;45;          30;52;           1;2;          58;     499.6;;;49;2019;ALL;female
Clarksburg - Clarksburg Elementary;00630010;ELA;          36;54;           5;7;          31;46;          31;46;           0;0;          67;     504.0;          49.6;          51;42;2019;ALL;female
Clarksburg - Clarksburg Elementary;00630010;MATH;          24;36;           1;1;          23;34;          40;60;           3;4;          67;     494.6;          44.1;          51;31;2019;ALL;female
Clarksburg - Clarksburg Elementary;00630010;SCI;          10;40;           1;4;           9;36;          15;60;           0;0;          25;     497.6;;;42;2019;ALL;female
Clinton - Clinton Elementary;00640050;ELA;          59;43;           7;5;          52;38;          64;47;          13;10;         136;     497.2;          35.4;          63;21;2019;ALL;female
Clinton - Clinton Elementary;00640050;MATH;          41;30;           3;2;          38;28;          77;56;          19;14;         137;     491.1;          40.3;          64;21;2019;ALL;female
Clinton - Clinton Middle School;00640305;ELA;         126;51;           8;3;         118;48;         108;44;          12;5;         246;     500.1;          49.8;         238;28;2019;ALL;female
Clinton - Clinton Middle School;00640305;MATH;          77;31;           1;0;          76;31;         147;60;          22;9;         246;     490.2;          52.0;         239;18;2019;ALL;female
Clinton - Clinton Middle School;00640305;SCI;          41;34;           4;3;          37;31;          73;60;           7;6;         121;     493.7;;;31;2019;ALL;female
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;ELA;           8;13;           0;0;           8;13;          42;70;          10;17;          60;     483.3;          41.0;          46;2;2019;ALL;female
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;MATH;           5;8;           0;0;           5;8;          37;62;          18;30;          60;     476.8;          46.7;          46;2;2019;ALL;female
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;SCI;           1;6;           0;0;           1;6;           8;50;           7;44;          16;     474.8;;;3;2019;ALL;female
Cohasset - Cohasset High School;00650505;ELA;         135;84;          30;19;         105;66;          23;14;           2;1;         160;     515.0;          48.5;         155;83;2019;ALL;female
Cohasset - Cohasset High School;00650505;MATH;         100;63;          11;7;          89;56;          56;35;           4;3;         160;     505.2;          52.0;         155;73;2019;ALL;female
Cohasset - Cohasset High School;00650505;SCI;          37;61;           0;0;          37;61;          23;38;           1;2;          61;     502.2;;;58;2019;ALL;female
Cohasset - Deer Hill;00650005;ELA;         138;77;          29;16;         109;61;          41;23;           1;1;         180;     513.8;          56.3;         125;80;2019;ALL;female
Cohasset - Deer Hill;00650005;MATH;          97;54;           6;3;          91;50;          79;44;           5;3;         181;     500.9;          45.8;         126;57;2019;ALL;female
Cohasset - Deer Hill;00650005;SCI;          37;54;           6;9;          31;45;          29;42;           3;4;          69;     503.6;;;64;2019;ALL;female
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;ELA;         150;55;          12;4;         138;51;         108;40;          13;5;         271;     503.2;          58.3;         193;38;2019;ALL;female
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;MATH;         108;40;           9;3;          99;37;         150;55;          13;5;         271;     495.8;          60.4;         195;34;2019;ALL;female
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;SCI;          40;43;           3;3;          37;39;          48;51;           6;6;          94;     497.1;;;41;2019;ALL;female
Community Charter School of Cambridge (District) - Community Charter School of Cambridge;04360305;ELA;          63;82;          19;25;          44;57;          13;17;           1;1;          77;     516.6;          59.2;          72;85;2019;ALL;female
Community Charter School of Cambridge (District) - Community Charter School of Cambridge;04360305;MATH;          53;69;           6;8;          47;61;          21;27;           3;4;          77;     506.1;          56.6;          72;74;2019;ALL;female
Community Charter School of Cambridge (District) - Community Charter School of Cambridge;04360305;SCI;          17;57;           2;7;          15;50;          10;33;           3;10;          30;     499.8;;;50;2019;ALL;female
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;ELA;          87;71;          25;20;          62;51;          34;28;           1;1;         122;     513.3;          59.1;          94;78;2019;ALL;female
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;MATH;          78;64;          14;11;          64;52;          42;34;           2;2;         122;     508.2;          54.7;          94;81;2019;ALL;female
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;SCI;          15;45;           2;6;          13;39;          15;45;           3;9;          33;     499.4;;;48;2019;ALL;female
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;ELA;          74;83;          21;24;          53;60;          14;16;           1;1;          89;     518.0;          52.2;          71;89;2019;ALL;female
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;MATH;          77;87;          17;19;          60;67;          10;11;           2;2;          89;     515.3;          59.4;          71;96;2019;ALL;female
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;SCI;          10;77;           1;8;           9;69;           2;15;           1;8;          13;     511.2;;;87;2019;ALL;female
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;ELA;          83;84;          31;31;          52;53;          15;15;           1;1;          99;     519.4;          64.5;          82;93;2019;ALL;female
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;MATH;          76;77;          18;18;          58;59;          21;21;           2;2;          99;     512.7;          55.9;          82;92;2019;ALL;female
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;SCI;          12;50;           3;13;           9;38;          12;50;           0;0;          24;     503.8;;;64;2019;ALL;female
Concord - Alcott;00670005;ELA;          99;83;          46;38;          53;44;          18;15;           3;3;         120;     522.4;          63.0;          74;97;2019;ALL;female
Concord - Alcott;00670005;MATH;          97;81;          28;23;          69;58;          18;15;           5;4;         120;     515.2;          68.7;          75;95;2019;ALL;female
Concord - Alcott;00670005;SCI;          28;67;          10;24;          18;43;          12;29;           2;5;          42;     510.9;;;86;2019;ALL;female
Concord - Concord Middle;00670305;ELA;         288;81;         109;31;         179;50;          59;17;           9;3;         356;     518.6;          52.6;         339;91;2019;ALL;female
Concord - Concord Middle;00670305;MATH;         236;66;          67;19;         169;47;         107;30;          14;4;         357;     510.1;          39.7;         341;86;2019;ALL;female
Concord - Concord Middle;00670305;SCI;          90;73;          14;11;          76;62;          29;24;           4;3;         123;     510.5;;;85;2019;ALL;female
Concord - Thoreau;00670020;ELA;          89;88;          17;17;          72;71;          12;12;           0;0;         101;     518.2;          60.6;          60;90;2019;ALL;female
Concord - Thoreau;00670020;MATH;          83;82;          15;15;          68;67;          18;18;           0;0;         101;     513.4;          59.6;          60;93;2019;ALL;female
Concord - Thoreau;00670020;SCI;          28;80;           5;14;          23;66;           6;17;           1;3;          35;     513.8;;;93;2019;ALL;female
Concord - Willard;00670030;ELA;          86;86;          30;30;          56;56;          14;14;           0;0;         100;     520.6;          48.3;          65;94;2019;ALL;female
Concord - Willard;00670030;MATH;          82;82;          17;17;          65;65;          17;17;           1;1;         100;     513.6;          50.4;          65;93;2019;ALL;female
Concord - Willard;00670030;SCI;          23;68;           7;21;          16;47;          11;32;           0;0;          34;     513.3;;;92;2019;ALL;female
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;ELA;          56;44;           5;4;          51;40;          58;46;          13;10;         127;     496.6;          49.6;          99;22;2019;ALL;female
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;MATH;          42;33;           4;3;          38;30;          64;50;          21;17;         127;     488.9;          54.7;          99;17;2019;ALL;female
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;SCI;           7;18;           0;0;           7;18;          17;45;          14;37;          38;     478.4;;;7;2019;ALL;female
Conway - Conway Grammar;00680005;ELA;          29;81;           4;11;          25;69;           7;19;           0;0;          36;     509.8;          46.1;          23;65;2019;ALL;female
Conway - Conway Grammar;00680005;MATH;          24;67;           9;25;          15;42;          12;33;           0;0;          36;     512.6;          40.0;          23;91;2019;ALL;female
Danvers - Great Oak;00710015;ELA;          57;68;          11;13;          46;55;          25;30;           2;2;          84;     510.4;          58.7;          52;67;2019;ALL;female
Danvers - Great Oak;00710015;MATH;          47;56;           5;6;          42;50;          33;39;           4;5;          84;     500.7;          44.9;          52;56;2019;ALL;female
Danvers - Great Oak;00710015;SCI;          11;48;           2;9;           9;39;           9;39;           3;13;          23;     498.6;;;46;2019;ALL;female
Danvers - Highlands;00710010;ELA;          53;65;           3;4;          50;62;          26;32;           2;2;          81;     504.1;          55.8;          53;42;2019;ALL;female
Danvers - Highlands;00710010;MATH;          43;53;           4;5;          39;48;          33;41;           5;6;          81;     499.4;          52.3;          52;50;2019;ALL;female
Danvers - Highlands;00710010;SCI;          13;62;           1;5;          12;57;           8;38;           0;0;          21;     505.3;;;70;2019;ALL;female
Danvers - Holten Richmond Middle School;00710305;ELA;         230;57;          43;11;         187;46;         157;39;          20;5;         407;     504.0;          48.9;         392;42;2019;ALL;female
Danvers - Holten Richmond Middle School;00710305;MATH;         160;39;          10;2;         150;37;         211;52;          35;9;         406;     495.1;          48.8;         393;32;2019;ALL;female
Danvers - Holten Richmond Middle School;00710305;SCI;          68;50;          11;8;          57;42;          59;43;           9;7;         136;     500.4;;;52;2019;ALL;female
Danvers - Ivan G Smith;00710032;ELA;          60;74;          29;36;          31;38;          18;22;           3;4;          81;     517.1;          64.7;          50;87;2019;ALL;female
Danvers - Ivan G Smith;00710032;MATH;          50;62;           5;6;          45;56;          29;36;           2;2;          81;     506.4;          45.6;          50;76;2019;ALL;female
Danvers - Ivan G Smith;00710032;SCI;          15;56;           3;11;          12;44;          10;37;           2;7;          27;     501.1;;;54;2019;ALL;female
Danvers - Riverside;00710030;ELA;          38;64;          12;20;          26;44;          19;32;           2;3;          59;     511.9;          61.2;          38;74;2019;ALL;female
Danvers - Riverside;00710030;MATH;          38;64;           2;3;          36;61;          20;34;           1;2;          59;     506.5;          62.1;          38;77;2019;ALL;female
Danvers - Riverside;00710030;SCI;           6;32;           0;0;           6;32;          13;68;           0;0;          19;     492.7;;;29;2019;ALL;female
Danvers - Willis E Thorpe;00710045;ELA;          53;67;          17;22;          36;46;          22;28;           4;5;          79;     510.7;          45.6;          55;69;2019;ALL;female
Danvers - Willis E Thorpe;00710045;MATH;          50;63;           6;8;          44;56;          25;32;           4;5;          79;     505.0;          49.9;          55;72;2019;ALL;female
Danvers - Willis E Thorpe;00710045;SCI;          13;52;           1;4;          12;48;          11;44;           1;4;          25;     503.4;;;63;2019;ALL;female
Dartmouth - Dartmouth Middle;00720050;ELA;         283;72;          70;18;         213;54;          92;23;          20;5;         395;     510.7;          55.0;         384;69;2019;ALL;female
Dartmouth - Dartmouth Middle;00720050;MATH;         232;59;          33;8;         199;51;         139;35;          21;5;         392;     504.5;          53.8;         383;70;2019;ALL;female
Dartmouth - Dartmouth Middle;00720050;SCI;          63;53;           7;6;          56;47;          50;42;           7;6;         120;     501.5;;;56;2019;ALL;female
Dartmouth - George H Potter;00720030;ELA;          48;55;           2;2;          46;53;          36;41;           3;3;          87;     502.9;          54.7;          63;37;2019;ALL;female
Dartmouth - George H Potter;00720030;MATH;          34;39;           2;2;          32;37;          52;60;           1;1;          87;     497.2;          57.5;          63;40;2019;ALL;female
Dartmouth - George H Potter;00720030;SCI;          20;57;           2;6;          18;51;          13;37;           2;6;          35;     503.9;;;64;2019;ALL;female
Dartmouth - James M. Quinn School;00720040;ELA;         103;64;          27;17;          76;47;          51;31;           8;5;         162;     509.6;          65.3;         113;65;2019;ALL;female
Dartmouth - James M. Quinn School;00720040;MATH;          82;51;           5;3;          77;48;          66;41;          14;9;         162;     499.5;          50.0;         113;50;2019;ALL;female
Dartmouth - James M. Quinn School;00720040;SCI;          35;56;           3;5;          32;52;          24;39;           3;5;          62;     504.8;;;69;2019;ALL;female
Dartmouth - Joseph Demello;00720015;ELA;          91;72;          26;20;          65;51;          35;28;           1;1;         127;     513.9;          62.6;          91;80;2019;ALL;female
Dartmouth - Joseph Demello;00720015;MATH;          63;50;           7;6;          56;44;          59;46;           5;4;         127;     499.8;          50.1;          91;52;2019;ALL;female
Dartmouth - Joseph Demello;00720015;SCI;          24;51;           2;4;          22;47;          22;47;           1;2;          47;     501.5;;;56;2019;ALL;female
Dedham - Avery;00730010;ELA;          33;37;           6;7;          27;30;          50;56;           7;8;          90;     497.1;          42.7;          57;21;2019;ALL;female
Dedham - Avery;00730010;MATH;          28;31;           4;4;          24;27;          51;57;          11;12;          90;     491.5;          38.7;          57;21;2019;ALL;female
Dedham - Avery;00730010;SCI;           8;27;           0;0;           8;27;          16;53;           6;20;          30;     486.8;;;16;2019;ALL;female
Dedham - Dedham Middle School;00730305;ELA;         191;64;          43;14;         148;49;          87;29;          21;7;         299;     506.7;          54.2;         289;53;2019;ALL;female
Dedham - Dedham Middle School;00730305;MATH;         170;57;          40;13;         130;43;         107;36;          22;7;         299;     504.7;          55.6;         290;70;2019;ALL;female
Dedham - Dedham Middle School;00730305;SCI;          49;47;           9;9;          40;38;          46;44;           9;9;         104;     497.9;;;43;2019;ALL;female
Dedham - Greenlodge;00730025;ELA;          45;63;          12;17;          33;46;          24;34;           2;3;          71;     510.3;          48.1;          52;67;2019;ALL;female
Dedham - Greenlodge;00730025;MATH;          42;59;          11;15;          31;44;          26;37;           3;4;          71;     505.5;          47.7;          52;74;2019;ALL;female
Dedham - Greenlodge;00730025;SCI;          10;36;           0;0;          10;36;          15;54;           3;11;          28;     491.3;;;25;2019;ALL;female
Dedham - Oakdale;00730030;ELA;          54;68;          12;15;          42;53;          23;29;           2;3;          79;     510.9;          47.1;          46;70;2019;ALL;female
Dedham - Oakdale;00730030;MATH;          46;58;           1;1;          45;57;          29;37;           4;5;          79;     502.1;          45.7;          46;62;2019;ALL;female
Dedham - Oakdale;00730030;SCI;          14;78;           5;28;           9;50;           3;17;           1;6;          18;     516.2;;;95;2019;ALL;female
Dedham - Riverdale;00730045;ELA;          29;55;           2;4;          27;51;          19;36;           5;9;          53;     502.4;          56.7;          35;36;2019;ALL;female
Dedham - Riverdale;00730045;MATH;          22;42;           3;6;          19;36;          23;43;           8;15;          53;     493.6;          41.8;          34;27;2019;ALL;female
Dedham - Riverdale;00730045;SCI;          10;63;           1;6;           9;56;           4;25;           2;13;          16;     504.1;;;65;2019;ALL;female
Deerfield - Deerfield Elementary;00740015;ELA;          76;74;          15;15;          61;59;          22;21;           5;5;         103;     511.2;          66.1;          78;70;2019;ALL;female
Deerfield - Deerfield Elementary;00740015;MATH;          44;43;           5;5;          39;38;          49;48;          10;10;         103;     498.5;          55.4;          78;46;2019;ALL;female
Deerfield - Deerfield Elementary;00740015;SCI;          23;77;           3;10;          20;67;           5;17;           2;7;          30;     509.2;;;82;2019;ALL;female
Dennis-Yarmouth - Dennis-Yarmouth Regional High;06450505;ELA;          56;57;          12;12;          44;44;          33;33;          10;10;          99;     500.7;          49.7;          95;30;2019;ALL;female
Dennis-Yarmouth - Dennis-Yarmouth Regional High;06450505;MATH;          34;34;           4;4;          30;30;          57;56;          10;10;         101;     494.5;          48.1;          97;30;2019;ALL;female
Dennis-Yarmouth - Dennis-Yarmouth Regional High;06450505;SCI;          44;44;           4;4;          40;40;          46;46;          11;11;         101;     496.4;;;39;2019;ALL;female
Dennis-Yarmouth - Ezra H Baker Innovation School;06450005;ELA;          25;64;           1;3;          24;62;          12;31;           2;5;          39;     503.1;;;38;2019;ALL;female
Dennis-Yarmouth - Ezra H Baker Innovation School;06450005;MATH;          24;62;           3;8;          21;54;          11;28;           4;10;          39;     506.3;;;76;2019;ALL;female
Dennis-Yarmouth - Marguerite E Small Elementary;06450015;ELA;          13;54;           2;8;          11;46;          10;42;           1;4;          24;     500.6;;;30;2019;ALL;female
Dennis-Yarmouth - Marguerite E Small Elementary;06450015;MATH;           9;38;           1;4;           8;33;          11;46;           4;17;          24;     497.0;;;39;2019;ALL;female
Dennis-Yarmouth - Mattacheese Middle School;06450305;ELA;         120;54;          34;15;          86;39;          76;34;          26;12;         222;     503.2;          59.0;         213;39;2019;ALL;female
Dennis-Yarmouth - Mattacheese Middle School;06450305;MATH;         104;47;          14;6;          90;41;          93;42;          23;10;         220;     497.1;          59.2;         212;40;2019;ALL;female
Dennis-Yarmouth - Nathaniel H. Wixon School;06450050;ELA;         104;44;           5;2;          99;42;         110;46;          24;10;         238;     496.1;          53.2;         232;18;2019;ALL;female
Dennis-Yarmouth - Nathaniel H. Wixon School;06450050;MATH;          87;36;           1;0;          86;36;         117;49;          36;15;         240;     490.7;          44.8;         235;19;2019;ALL;female
Dennis-Yarmouth - Nathaniel H. Wixon School;06450050;SCI;          41;33;           4;3;          37;30;          66;53;          17;14;         124;     491.2;;;25;2019;ALL;female
Dennis-Yarmouth - Station Avenue Elementary;06450025;ELA;          31;60;           4;8;          27;52;          20;38;           1;2;          52;     504.9;;;46;2019;ALL;female
Dennis-Yarmouth - Station Avenue Elementary;06450025;MATH;          33;63;           6;12;          27;52;          16;31;           3;6;          52;     505.7;;;74;2019;ALL;female
Dighton-Rehoboth - Dighton Elementary;06500005;ELA;          60;70;          11;13;          49;57;          24;28;           2;2;          86;     509.8;          47.4;          39;65;2019;ALL;female
Dighton-Rehoboth - Dighton Elementary;06500005;MATH;          43;50;           3;3;          40;47;          39;45;           4;5;          86;     498.0;          33.2;          39;43;2019;ALL;female
Dighton-Rehoboth - Dighton Middle School;06500305;ELA;         120;63;          15;8;         105;56;          65;34;           4;2;         189;     506.1;          48.0;         189;50;2019;ALL;female
Dighton-Rehoboth - Dighton Middle School;06500305;MATH;          94;50;           8;4;          86;46;          87;46;           7;4;         188;     500.7;          56.7;         188;56;2019;ALL;female
Dighton-Rehoboth - Dighton Middle School;06500305;SCI;          45;50;          10;11;          35;39;          44;49;           1;1;          90;     502.9;;;61;2019;ALL;female
Dighton-Rehoboth - Dorothy L Beckwith;06500310;ELA;         183;63;          30;10;         153;53;          94;32;          13;4;         290;     506.5;          47.5;         279;52;2019;ALL;female
Dighton-Rehoboth - Dorothy L Beckwith;06500310;MATH;         173;59;          25;9;         148;51;         105;36;          13;4;         291;     504.6;          52.4;         280;70;2019;ALL;female
Dighton-Rehoboth - Dorothy L Beckwith;06500310;SCI;          81;52;           7;4;          74;47;          69;44;           6;4;         156;     500.9;;;53;2019;ALL;female
Dighton-Rehoboth - Palmer River;06500010;ELA;          64;57;           8;7;          56;50;          42;37;           7;6;         113;     505.0;          51.6;          57;46;2019;ALL;female
Dighton-Rehoboth - Palmer River;06500010;MATH;          57;50;           4;4;          53;47;          46;41;          10;9;         113;     501.7;          50.6;          57;60;2019;ALL;female
Douglas - Douglas Elementary School;00770015;ELA;          75;58;          15;12;          60;47;          45;35;           9;7;         129;     506.3;          38.5;          75;51;2019;ALL;female
Douglas - Douglas Elementary School;00770015;MATH;          61;47;           5;4;          56;43;          53;41;          15;12;         129;     496.6;          42.1;          75;38;2019;ALL;female
Douglas - Douglas Elementary School;00770015;SCI;          22;55;           4;10;          18;45;          13;33;           5;13;          40;     502.0;;;57;2019;ALL;female
Douglas - Douglas Middle School;00770305;ELA;         121;80;          33;22;          88;58;          24;16;           6;4;         151;     514.5;          58.3;         148;82;2019;ALL;female
Douglas - Douglas Middle School;00770305;MATH;          83;55;           4;3;          79;52;          62;41;           6;4;         151;     502.0;          56.2;         148;61;2019;ALL;female
Douglas - Douglas Middle School;00770305;SCI;          27;53;           3;6;          24;47;          21;41;           3;6;          51;     502.3;;;59;2019;ALL;female
Dover - Chickering;00780005;ELA;          99;89;          23;21;          76;68;          12;11;           0;0;         111;     521.0;          63.3;          70;95;2019;ALL;female
Dover - Chickering;00780005;MATH;          96;86;          26;23;          70;63;          14;13;           1;1;         111;     517.5;          55.2;          70;98;2019;ALL;female
Dover - Chickering;00780005;SCI;          33;80;           7;17;          26;63;           8;20;           0;0;          41;     513.7;;;92;2019;ALL;female
Dover-Sherborn - Dover-Sherborn Regional Middle School;06550405;ELA;         206;85;          67;28;         139;58;          31;13;           4;2;         241;     520.2;          46.1;         230;94;2019;ALL;female
Dover-Sherborn - Dover-Sherborn Regional Middle School;06550405;MATH;         181;75;          64;26;         117;48;          57;24;           4;2;         242;     514.8;          48.6;         230;95;2019;ALL;female
Dover-Sherborn - Dover-Sherborn Regional Middle School;06550405;SCI;          77;81;          19;20;          58;61;          15;16;           3;3;          95;     515.3;;;94;2019;ALL;female
Dracut - Brookside Elementary;00790035;ELA;          72;77;          19;20;          53;57;          17;18;           4;4;          93;     513.1;          63.5;          57;77;2019;ALL;female
Dracut - Brookside Elementary;00790035;MATH;          53;57;           7;8;          46;49;          35;38;           5;5;          93;     502.3;          53.1;          57;62;2019;ALL;female
Dracut - Brookside Elementary;00790035;SCI;          19;56;           4;12;          15;44;          13;38;           2;6;          34;     503.1;;;62;2019;ALL;female
Dracut - George H. Englesby Elementary School;00790045;ELA;          86;64;          18;13;          68;50;          45;33;           4;3;         135;     508.1;          64.4;          86;59;2019;ALL;female
Dracut - George H. Englesby Elementary School;00790045;MATH;          63;47;           5;4;          58;43;          61;45;          11;8;         135;     498.2;          62.9;          86;44;2019;ALL;female
Dracut - George H. Englesby Elementary School;00790045;SCI;          27;54;           6;12;          21;42;          19;38;           4;8;          50;     501.6;;;56;2019;ALL;female
Dracut - Greenmont Avenue;00790030;ELA;          47;68;           7;10;          40;58;          18;26;           4;6;          69;     508.2;          60.6;          42;59;2019;ALL;female
Dracut - Greenmont Avenue;00790030;MATH;          29;42;           4;6;          25;36;          34;49;           6;9;          69;     496.2;          52.3;          42;36;2019;ALL;female
Dracut - Greenmont Avenue;00790030;SCI;          10;33;           2;7;           8;27;          18;60;           2;7;          30;     499.4;;;48;2019;ALL;female
Dracut - Joseph A Campbell Elementary;00790020;ELA;          71;62;          14;12;          57;50;          38;33;           5;4;         114;     506.5;          52.3;          76;52;2019;ALL;female
Dracut - Joseph A Campbell Elementary;00790020;MATH;          48;42;           7;6;          41;36;          53;46;          13;11;         114;     496.2;          55.6;          76;36;2019;ALL;female
Dracut - Joseph A Campbell Elementary;00790020;SCI;          19;54;           3;9;          16;46;          15;43;           1;3;          35;     503.1;;;62;2019;ALL;female
Dracut - Justus C. Richardson Middle School;00790410;ELA;         261;60;          65;15;         196;45;         147;34;          27;6;         435;     506.4;          47.2;         423;52;2019;ALL;female
Dracut - Justus C. Richardson Middle School;00790410;MATH;         214;49;          24;6;         190;44;         192;44;          30;7;         436;     499.3;          48.0;         423;49;2019;ALL;female
Dracut - Justus C. Richardson Middle School;00790410;SCI;          55;40;           1;1;          54;39;          74;54;           8;6;         137;     496.4;;;39;2019;ALL;female
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School;04070405;ELA;          18;30;           2;3;          16;27;          33;55;           9;15;          60;     492.1;          37.3;          36;9;2019;ALL;female
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School;04070405;MATH;          18;30;           1;2;          17;28;          28;47;          14;23;          60;     487.9;          50.4;          36;13;2019;ALL;female
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School;04070405;SCI;           2;12;           0;0;           2;12;           7;41;           8;47;          17;     473.5;;;2;2019;ALL;female
Dudley-Charlton Reg - Charlton Middle School;06580310;ELA;         230;71;          31;10;         199;61;          86;26;           9;3;         325;     508.3;          55.8;         319;60;2019;ALL;female
Dudley-Charlton Reg - Charlton Middle School;06580310;MATH;         143;44;           7;2;         136;42;         166;51;          15;5;         324;     498.1;          43.7;         317;43;2019;ALL;female
Dudley-Charlton Reg - Charlton Middle School;06580310;SCI;         108;61;          15;8;          93;52;          65;37;           5;3;         178;     505.6;;;72;2019;ALL;female
Dudley-Charlton Reg - Dudley Elementary;06580005;ELA;          79;66;          10;8;          69;58;          37;31;           3;3;         119;     506.1;          67.3;          55;50;2019;ALL;female
Dudley-Charlton Reg - Dudley Elementary;06580005;MATH;          56;47;           6;5;          50;42;          59;50;           4;3;         119;     499.2;          58.3;          55;49;2019;ALL;female
Dudley-Charlton Reg - Dudley Middle School;06580305;ELA;         172;59;          13;4;         159;55;         106;37;          12;4;         290;     503.4;          45.3;         286;40;2019;ALL;female
Dudley-Charlton Reg - Dudley Middle School;06580305;MATH;         136;47;          10;3;         126;43;         141;49;          13;4;         290;     498.5;          43.0;         287;46;2019;ALL;female
Dudley-Charlton Reg - Dudley Middle School;06580305;SCI;          64;43;           3;2;          61;41;          71;47;          15;10;         150;     495.7;;;37;2019;ALL;female
Dudley-Charlton Reg - Heritage School;06580030;ELA;          90;69;          22;17;          68;52;          37;28;           3;2;         130;     512.4;          62.1;          68;75;2019;ALL;female
Dudley-Charlton Reg - Heritage School;06580030;MATH;          71;55;           6;5;          65;50;          52;40;           7;5;         130;     503.0;          50.5;          67;65;2019;ALL;female
Duxbury - Alden School;00820004;ELA;         235;78;          45;15;         190;63;          63;21;           4;1;         302;     512.4;          57.3;         192;75;2019;ALL;female
Duxbury - Alden School;00820004;MATH;         197;65;          31;10;         166;55;         101;33;           4;1;         302;     507.6;          57.5;         191;80;2019;ALL;female
Duxbury - Alden School;00820004;SCI;          72;70;          13;13;          59;57;          29;28;           2;2;         103;     508.9;;;81;2019;ALL;female
Duxbury - Duxbury Middle;00820305;ELA;         309;84;         103;28;         206;56;          49;13;          10;3;         368;     518.6;          56.3;         357;91;2019;ALL;female
Duxbury - Duxbury Middle;00820305;MATH;         235;64;          34;9;         201;54;         120;33;          14;4;         369;     507.2;          44.2;         355;79;2019;ALL;female
Duxbury - Duxbury Middle;00820305;SCI;          62;57;           7;6;          55;51;          44;41;           2;2;         108;     504.2;;;66;2019;ALL;female
East Bridgewater - East Bridgewater JR./SR. High School;00830505;ELA;         126;70;          32;18;          94;52;          49;27;           6;3;         181;     510.1;          57.7;         177;66;2019;ALL;female
East Bridgewater - East Bridgewater JR./SR. High School;00830505;MATH;          89;49;           8;4;          81;45;          81;45;          11;6;         181;     499.5;          46.0;         177;50;2019;ALL;female
East Bridgewater - East Bridgewater JR./SR. High School;00830505;SCI;          50;49;           7;7;          43;42;          44;43;           8;8;         102;     499.2;;;47;2019;ALL;female
