School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Attleboro - Peter Thacher Elementary School;00160050;ELA;          64;49;           9;7;          55;42;          60;46;           7;5;         131;100;     500.0;          52.1;          66;52;2022;ALL;non-disabled
Attleboro - Peter Thacher Elementary School;00160050;MATH;          65;50;           5;4;          60;46;          55;42;          11;8;         131;100;     499.3;          63.5;          66;54;2022;ALL;non-disabled
Attleboro - Robert J. Coelho Middle School;00160305;ELA;         203;40;          15;3;         188;37;         266;53;          34;7;         503;100;     496.0;          47.3;         483;37;2022;ALL;non-disabled
Attleboro - Robert J. Coelho Middle School;00160305;MATH;         258;52;          34;7;         224;45;         228;46;          14;3;         500;100;     501.7;          53.9;         480;60;2022;ALL;non-disabled
Attleboro - Robert J. Coelho Middle School;00160305;SCI;         149;55;          26;10;         123;45;         114;42;           9;3;         272;99;     503.0;;;59;2022;ALL;non-disabled
Attleboro - Thomas Willett Elementary School;00160035;ELA;          44;42;           6;6;          38;37;          54;52;           6;6;         104;100;     497.6;          43.7;          47;43;2022;ALL;non-disabled
Attleboro - Thomas Willett Elementary School;00160035;MATH;          48;47;           7;7;          41;40;          42;41;          13;13;         103;99;     496.1;          47.3;          46;44;2022;ALL;non-disabled
Attleboro - Wamsutta Middle School;00160320;ELA;         206;44;          27;6;         179;38;         233;49;          32;7;         471;100;     497.0;          42.8;         452;41;2022;ALL;non-disabled
Attleboro - Wamsutta Middle School;00160320;MATH;         210;44;          23;5;         187;40;         245;52;          17;4;         472;100;     499.2;          51.8;         452;54;2022;ALL;non-disabled
Attleboro - Wamsutta Middle School;00160320;SCI;         106;45;          11;5;          95;40;         114;48;          18;8;         238;100;     498.1;;;43;2022;ALL;non-disabled
Auburn - Auburn Middle;00170305;ELA;         285;52;          36;7;         249;46;         227;41;          35;6;         547;99;     500.7;          49.1;         522;55;2022;ALL;non-disabled
Auburn - Auburn Middle;00170305;MATH;         273;50;          31;6;         242;44;         250;46;          25;5;         548;100;     499.7;          46.2;         521;55;2022;ALL;non-disabled
Auburn - Auburn Middle;00170305;SCI;         122;63;          15;8;         107;55;          67;35;           4;2;         193;99;     504.9;;;66;2022;ALL;non-disabled
Auburn - Swanson Road Intermediate School;00170030;ELA;         252;53;          26;5;         226;47;         210;44;          14;3;         476;100;     501.1;          50.1;         304;56;2022;ALL;non-disabled
Auburn - Swanson Road Intermediate School;00170030;MATH;         255;54;          38;8;         217;46;         192;40;          28;6;         475;100;     502.7;          55.7;         302;63;2022;ALL;non-disabled
Auburn - Swanson Road Intermediate School;00170030;SCI;          96;54;          20;11;          76;43;          72;41;           9;5;         177;99;     503.8;;;62;2022;ALL;non-disabled
Avon - Avon Middle High School;00180510;ELA;          29;38;           3;4;          26;34;          39;51;           9;12;          77;100;     494.2;          47.1;          74;32;2022;ALL;non-disabled
Avon - Avon Middle High School;00180510;MATH;          28;36;           4;5;          24;31;          41;53;           8;10;          77;100;     493.0;          42.8;          74;34;2022;ALL;non-disabled
Avon - Avon Middle High School;00180510;SCI;          21;51;           2;5;          19;46;          17;41;           3;7;          41;100;     499.0;;;46;2022;ALL;non-disabled
Avon - Ralph D Butler;00180010;ELA;          78;46;          13;8;          65;38;          83;49;          10;6;         171;99;     498.7;          51.3;         131;46;2022;ALL;non-disabled
Avon - Ralph D Butler;00180010;MATH;          71;42;           7;4;          64;37;          85;50;          15;9;         171;99;     496.0;          57.8;         132;44;2022;ALL;non-disabled
Avon - Ralph D Butler;00180010;SCI;          17;40;           1;2;          16;38;          22;52;           3;7;          42;98;     497.6;;;42;2022;ALL;non-disabled
Ayer Shirley School District - Ayer Shirley Regional Middle School;06160305;ELA;         162;53;          25;8;         137;45;         117;38;          27;9;         306;100;     500.9;          56.0;         283;56;2022;ALL;non-disabled
Ayer Shirley School District - Ayer Shirley Regional Middle School;06160305;MATH;         130;42;          12;4;         118;39;         162;53;          14;5;         306;100;     497.4;          51.0;         282;48;2022;ALL;non-disabled
Ayer Shirley School District - Ayer Shirley Regional Middle School;06160305;SCI;          68;62;          13;12;          55;50;          40;36;           2;2;         110;97;     505.2;;;67;2022;ALL;non-disabled
Ayer Shirley School District - Lura A. White Elementary School;06160001;ELA;          46;38;           7;6;          39;33;          68;57;           6;5;         120;100;     496.6;          45.1;          86;40;2022;ALL;non-disabled
Ayer Shirley School District - Lura A. White Elementary School;06160001;MATH;          49;41;           7;6;          42;35;          62;52;           9;8;         120;100;     497.7;          57.9;          86;49;2022;ALL;non-disabled
Ayer Shirley School District - Lura A. White Elementary School;06160001;SCI;          33;65;           8;16;          25;49;          16;31;           2;4;          51;100;     506.4;;;71;2022;ALL;non-disabled
Ayer Shirley School District - Page Hilltop Elementary School;06160002;ELA;         108;61;           9;5;          99;56;          64;36;           4;2;         176;99;     504.2;          53.2;         109;67;2022;ALL;non-disabled
Ayer Shirley School District - Page Hilltop Elementary School;06160002;MATH;         105;60;           9;5;          96;55;          68;39;           3;2;         176;99;     504.3;          63.9;         109;68;2022;ALL;non-disabled
Ayer Shirley School District - Page Hilltop Elementary School;06160002;SCI;          38;67;           3;5;          35;61;          19;33;           0;0;          57;100;     508.4;;;76;2022;ALL;non-disabled
Barnstable - Barnstable Community Innovation School;00200012;ELA;          26;39;           5;8;          21;32;          35;53;           5;8;          66;100;     497.3;;;42;2022;ALL;non-disabled
Barnstable - Barnstable Community Innovation School;00200012;MATH;          20;30;           0;0;          20;30;          38;58;           8;12;          66;100;     490.1;;;26;2022;ALL;non-disabled
Barnstable - Barnstable High;00200505;ELA;          94;35;           8;3;          86;32;         130;48;          46;17;         270;96;     491.1;          48.3;         203;23;2022;ALL;non-disabled
Barnstable - Barnstable High;00200505;MATH;          55;21;           3;1;          52;20;         173;65;          37;14;         265;94;     486.8;          41.1;         197;18;2022;ALL;non-disabled
Barnstable - Barnstable High;00200505;SCI;          95;35;           8;3;          87;32;         142;52;          38;14;         275;96;     491.5;;;27;2022;ALL;non-disabled
Barnstable - Barnstable Intermediate School;00200315;ELA;         172;35;          11;2;         161;33;         247;50;          74;15;         493;98;     491.6;          44.2;         447;24;2022;ALL;non-disabled
Barnstable - Barnstable Intermediate School;00200315;MATH;         153;31;          13;3;         140;28;         277;56;          63;13;         493;97;     491.3;          42.7;         451;29;2022;ALL;non-disabled
Barnstable - Barnstable United Elementary School;00200050;ELA;         176;33;           7;1;         169;31;         319;59;          43;8;         538;98;     492.7;          45.2;         504;27;2022;ALL;non-disabled
Barnstable - Barnstable United Elementary School;00200050;MATH;         152;28;           7;1;         145;27;         305;57;          78;15;         535;98;     489.6;          39.0;         493;25;2022;ALL;non-disabled
Barnstable - Barnstable United Elementary School;00200050;SCI;          87;34;          10;4;          77;30;         136;53;          34;13;         257;96;     492.9;;;30;2022;ALL;non-disabled
Barnstable - Centerville Elementary;00200010;ELA;          32;73;           5;11;          27;61;          11;25;           1;2;          44;100;     510.5;;;86;2022;ALL;non-disabled
Barnstable - Centerville Elementary;00200010;MATH;          25;58;           6;14;          19;44;          13;30;           5;12;          43;98;     504.1;;;68;2022;ALL;non-disabled
Barnstable - Hyannis West Elementary;00200025;ELA;          12;23;           1;2;          11;21;          30;58;          10;19;          52;99;     487.6;;;15;2022;ALL;non-disabled
Barnstable - Hyannis West Elementary;00200025;MATH;          11;22;           0;0;          11;22;          23;46;          16;32;          50;96;     483.6;;;13;2022;ALL;non-disabled
Barnstable - West Barnstable Elementary;00200005;ELA;          27;57;           1;2;          26;55;          18;38;           2;4;          47;100;     501.3;;;57;2022;ALL;non-disabled
Barnstable - West Barnstable Elementary;00200005;MATH;          22;47;           3;6;          19;40;          22;47;           3;6;          47;100;     499.5;;;54;2022;ALL;non-disabled
Barnstable - West Villages Elementary School;00200045;ELA;          47;67;          11;16;          36;51;          22;31;           1;1;          70;100;     509.4;;;84;2022;ALL;non-disabled
Barnstable - West Villages Elementary School;00200045;MATH;          47;68;          12;17;          35;51;          21;30;           1;1;          69;99;     512.5;;;89;2022;ALL;non-disabled
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School;35020405;ELA;          29;19;           1;1;          28;18;          89;58;          36;23;         154;100;     483.6;          46.5;         146;8;2022;ALL;non-disabled
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School;35020405;MATH;          19;12;           0;0;          19;12;          94;61;          41;27;         154;100;     479.6;          36.0;         144;8;2022;ALL;non-disabled
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School;35020405;SCI;          11;19;           0;0;          11;19;          39;68;           7;12;          57;100;     486.2;;;18;2022;ALL;non-disabled
Bedford - John Glenn Middle;00230305;ELA;         380;78;         113;23;         267;55;         105;21;           4;1;         489;100;     515.6;          58.5;         470;96;2022;ALL;non-disabled
Bedford - John Glenn Middle;00230305;MATH;         395;81;         124;25;         271;55;          91;19;           3;1;         489;100;     516.9;          55.6;         472;95;2022;ALL;non-disabled
