School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Avon - Avon Middle High School;00180510;SCI;           9;32;           0;0;           9;32;          15;54;           4;14;          28;100;     489.4;;;61;2022;ALL;low-income
Avon - Ralph D Butler;00180010;ELA;          24;22;           3;3;          21;19;          66;61;          19;17;         109;99;     487.9;          46.6;          83;50;2022;ALL;low-income
Avon - Ralph D Butler;00180010;MATH;          26;24;           3;3;          23;21;          57;52;          26;24;         109;99;     485.6;          55.4;          84;48;2022;ALL;low-income
Avon - Ralph D Butler;00180010;SCI;           7;26;           0;0;           7;26;          15;56;           5;19;          27;100;     487.5;;;53;2022;ALL;low-income
Ayer Shirley School District - Ayer Shirley Regional Middle School;06160305;ELA;          36;29;           4;3;          32;26;          60;48;          28;23;         124;99;     488.2;          48.4;         112;52;2022;ALL;low-income
Ayer Shirley School District - Ayer Shirley Regional Middle School;06160305;MATH;          23;18;           2;2;          21;17;          81;65;          21;17;         125;100;     486.0;          48.0;         112;50;2022;ALL;low-income
Ayer Shirley School District - Ayer Shirley Regional Middle School;06160305;SCI;          12;29;           1;2;          11;27;          26;63;           3;7;          41;98;     493.2;;;76;2022;ALL;low-income
Ayer Shirley School District - Lura A. White Elementary School;06160001;ELA;           7;13;           0;0;           7;13;          41;79;           4;8;          52;98;     485.5;          37.8;          41;38;2022;ALL;low-income
Ayer Shirley School District - Lura A. White Elementary School;06160001;MATH;           7;13;           0;0;           7;13;          34;65;          11;21;          52;98;     483.2;          51.2;          41;37;2022;ALL;low-income
Ayer Shirley School District - Lura A. White Elementary School;06160001;SCI;           6;26;           1;4;           5;22;          13;57;           4;17;          23;100;     489.6;;;62;2022;ALL;low-income
Ayer Shirley School District - Page Hilltop Elementary School;06160002;ELA;          30;38;           0;0;          30;38;          35;45;          13;17;          78;98;     492.0;          37.8;          46;72;2022;ALL;low-income
Ayer Shirley School District - Page Hilltop Elementary School;06160002;MATH;          26;33;           1;1;          25;32;          39;49;          14;18;          79;99;     489.4;          52.5;          46;66;2022;ALL;low-income
Ayer Shirley School District - Page Hilltop Elementary School;06160002;SCI;           9;43;           0;0;           9;43;          10;48;           2;10;          21;100;     494.4;;;81;2022;ALL;low-income
Barnstable - Barnstable Community Innovation School;00200012;ELA;          17;30;           2;4;          15;27;          32;57;           7;13;          56;100;     491.9;;;72;2022;ALL;low-income
Barnstable - Barnstable Community Innovation School;00200012;MATH;          15;27;           0;0;          15;27;          31;55;          10;18;          56;100;     486.5;;;52;2022;ALL;low-income
Barnstable - Barnstable High;00200505;ELA;          41;22;           4;2;          37;20;          96;51;          51;27;         188;94;     483.8;          47.5;         149;29;2022;ALL;low-income
Barnstable - Barnstable High;00200505;MATH;          20;11;           2;1;          18;10;         116;63;          49;26;         185;92;     479.7;          41.4;         147;23;2022;ALL;low-income
Barnstable - Barnstable High;00200505;SCI;          36;19;           3;2;          33;18;         105;56;          47;25;         188;93;     483.4;;;35;2022;ALL;low-income
Barnstable - Barnstable Intermediate School;00200315;ELA;          79;22;           4;1;          75;21;         156;44;         122;34;         357;97;     481.4;          40.7;         316;20;2022;ALL;low-income
Barnstable - Barnstable Intermediate School;00200315;MATH;          66;18;           5;1;          61;17;         194;54;          98;27;         358;96;     483.2;          42.9;         321;37;2022;ALL;low-income
Barnstable - Barnstable United Elementary School;00200050;ELA;          80;20;           3;1;          77;19;         243;60;          79;20;         402;98;     485.9;          41.1;         370;40;2022;ALL;low-income
Barnstable - Barnstable United Elementary School;00200050;MATH;          71;18;           1;0;          70;18;         207;52;         122;31;         400;98;     481.2;          34.2;         363;29;2022;ALL;low-income
Barnstable - Barnstable United Elementary School;00200050;SCI;          41;22;           2;1;          39;21;          96;52;          46;25;         183;94;     485.0;;;43;2022;ALL;low-income
Barnstable - Centerville Elementary;00200010;ELA;          11;41;           1;4;          10;37;           7;26;           9;33;          27;100;     497.1;;;90;2022;ALL;low-income
Barnstable - Centerville Elementary;00200010;MATH;           9;33;           1;4;           8;30;           9;33;           9;33;          27;100;     489.5;;;66;2022;ALL;low-income
Barnstable - Hyannis West Elementary;00200025;ELA;          13;22;           1;2;          12;20;          32;54;          14;24;          59;99;     484.2;;;31;2022;ALL;low-income
Barnstable - Hyannis West Elementary;00200025;MATH;          13;23;           0;0;          13;23;          23;40;          21;37;          57;96;     479.9;;;24;2022;ALL;low-income
Barnstable - West Barnstable Elementary;00200005;ELA;          12;34;           0;0;          12;34;          17;49;           6;17;          35;100;     490.7;;;65;2022;ALL;low-income
Barnstable - West Barnstable Elementary;00200005;MATH;           8;23;           1;3;           7;20;          22;63;           5;14;          35;100;     486.6;;;53;2022;ALL;low-income
Barnstable - West Villages Elementary School;00200045;ELA;           9;30;           1;3;           8;27;          17;57;           4;13;          30;100;     493.5;;;79;2022;ALL;low-income
Barnstable - West Villages Elementary School;00200045;MATH;          14;47;           2;7;          12;40;          13;43;           3;10;          30;100;     500.3;;;96;2022;ALL;low-income
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School;35020405;ELA;          24;14;           0;0;          24;14;          98;57;          51;29;         173;97;     480.2;          45.0;         162;16;2022;ALL;low-income
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School;35020405;MATH;          16;9;           0;0;          16;9;         102;58;          59;33;         177;99;     476.5;          34.4;         165;14;2022;ALL;low-income
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School;35020405;SCI;           8;13;           0;0;           8;13;          39;64;          14;23;          61;100;     482.0;;;31;2022;ALL;low-income
Bedford - John Glenn Middle;00230305;ELA;          21;26;           3;4;          18;22;          42;52;          18;22;          81;99;     488.2;          48.2;          71;52;2022;ALL;low-income
Bedford - John Glenn Middle;00230305;MATH;          21;26;           2;2;          19;23;          48;59;          12;15;          81;99;     489.1;          49.2;          71;65;2022;ALL;low-income
Bedford - John Glenn Middle;00230305;SCI;           4;17;           0;0;           4;17;          12;52;           7;30;          23;100;     482.0;;;31;2022;ALL;low-income
Bedford - Lt Job Lane School;00230012;ELA;          27;33;           5;6;          22;27;          49;60;           5;6;          81;99;     492.6;          50.7;          54;75;2022;ALL;low-income
Bedford - Lt Job Lane School;00230012;MATH;          23;28;           2;2;          21;26;          41;50;          18;22;          82;100;     487.0;          46.0;          55;55;2022;ALL;low-income
Bedford - Lt Job Lane School;00230012;SCI;          12;46;           2;8;          10;38;          10;38;           4;15;          26;100;     495.2;;;84;2022;ALL;low-income
Belchertown - Chestnut Hill Community School;00240006;ELA;          37;28;           5;4;          32;24;          66;50;          28;21;         131;98;     489.5;          47.3;         119;58;2022;ALL;low-income
Belchertown - Chestnut Hill Community School;00240006;MATH;          40;31;           1;1;          39;30;          63;48;          27;21;         130;97;     488.2;          49.9;         118;61;2022;ALL;low-income
Belchertown - Chestnut Hill Community School;00240006;SCI;          13;31;           1;2;          12;29;          23;55;           6;14;          42;100;     488.2;;;55;2022;ALL;low-income
Belchertown - Jabish Middle School;00240025;ELA;          13;15;           0;0;          13;15;          48;57;          23;27;          84;86;     479.7;          44.2;          74;15;2022;ALL;low-income
Belchertown - Jabish Middle School;00240025;MATH;          16;19;           0;0;          16;19;          45;54;          22;27;          83;85;     482.3;          50.8;          72;33;2022;ALL;low-income
Belchertown - Jabish Middle School;00240025;SCI;           7;20;           0;0;           7;20;          20;57;           8;23;          35;80;     483.3;;;35;2022;ALL;low-income
Belchertown - Swift River Elementary;00240018;ELA;           9;21;           0;0;           9;21;          22;51;          12;28;          43;100;     484.0;;;30;2022;ALL;low-income
Belchertown - Swift River Elementary;00240018;MATH;           9;21;           0;0;           9;21;          17;40;          17;40;          43;100;     476.3;;;13;2022;ALL;low-income
Bellingham - Bellingham High School;00250505;ELA;          11;24;           0;0;          11;24;          27;59;           8;17;          46;100;     486.6;          48.3;          44;43;2022;ALL;low-income
Bellingham - Bellingham High School;00250505;MATH;           3;7;           0;0;           3;7;          34;74;           9;20;          46;100;     480.8;          36.3;          44;27;2022;ALL;low-income
Bellingham - Bellingham High School;00250505;SCI;          14;30;           1;2;          13;28;          24;52;           8;17;          46;100;     490.3;;;65;2022;ALL;low-income
Bellingham - Bellingham Memorial School;00250315;ELA;          42;20;           3;1;          39;18;         124;58;          48;22;         214;100;     484.9;          47.2;         198;34;2022;ALL;low-income
