school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Barnstable - Barnstable High,200505,ELA,59,40,4,3,55,38,54,37,33,23,146,     490.5,          42.3,138,20,2019,ALL,male
Barnstable - Barnstable High,200505,MATH,58,39,7,5,51,34,71,48,19,13,148,     495.8,          44.0,140,35,2019,ALL,male
Barnstable - Barnstable High,200505,SCI,74,49,17,11,57,38,54,36,22,15,150,     499.0,,,44,2019,ALL,male
Barnstable - Barnstable Intermediate School,200315,ELA,152,38,20,5,132,33,158,40,86,22,396,     492.3,          51.1,370,25,2019,ALL,male
Barnstable - Barnstable Intermediate School,200315,MATH,168,43,28,7,140,35,165,42,62,16,395,     495.3,          47.2,369,33,2019,ALL,male
Barnstable - Barnstable United Elementary School,200050,ELA,168,41,7,2,161,39,200,49,40,10,408,     496.1,          41.5,386,38,2019,ALL,male
Barnstable - Barnstable United Elementary School,200050,MATH,185,45,15,4,170,42,170,42,54,13,409,     496.0,          37.1,389,36,2019,ALL,male
Barnstable - Barnstable United Elementary School,200050,SCI,79,40,10,5,69,35,94,47,27,14,200,     495.0,,,33,2019,ALL,male
Barnstable - Centerville Elementary,200010,ELA,21,58,3,8,18,50,9,25,6,17,36,     504.5,,,71,2019,ALL,male
Barnstable - Centerville Elementary,200010,MATH,23,64,1,3,22,61,7,19,6,17,36,     507.0,,,75,2019,ALL,male
Barnstable - Hyannis West Elementary,200025,ELA,21,49,1,2,20,47,18,42,4,9,43,     498.1,,,45,2019,ALL,male
Barnstable - Hyannis West Elementary,200025,MATH,18,42,1,2,17,40,17,40,8,19,43,     492.7,,,25,2019,ALL,male
Barnstable - West Barnstable Elementary,200005,ELA,17,43,1,3,16,40,17,43,6,15,40,     492.7,,,27,2019,ALL,male
Barnstable - West Barnstable Elementary,200005,MATH,15,38,5,13,10,25,21,53,4,10,40,     496.4,,,37,2019,ALL,male
Barnstable - West Villages Elementary School,200045,ELA,34,62,0,0,34,62,15,27,6,11,55,     501.4,,,60,2019,ALL,male
Barnstable - West Villages Elementary School,200045,MATH,32,59,6,11,26,48,16,30,6,11,54,     504.1,,,65,2019,ALL,male
Barnstable Community Horace Mann Charter Public (District) - Barnstable Community Horace Mann Charter Public School,4270010,ELA,10,31,0,0,10,31,19,59,3,9,32,     493.5,,,30,2019,ALL,male
Barnstable Community Horace Mann Charter Public (District) - Barnstable Community Horace Mann Charter Public School,4270010,MATH,13,41,1,3,12,38,16,50,3,9,32,     493.9,,,28,2019,ALL,male
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,35020405,ELA,20,16,1,1,19,15,67,54,36,29,123,     481.6,          42.1,121,6,2019,ALL,male
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,35020405,MATH,28,23,2,2,26,21,74,60,21,17,123,     488.4,          48.5,121,16,2019,ALL,male
Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,35020405,SCI,11,23,0,0,11,23,25,53,11,23,47,     486.1,,,15,2019,ALL,male
Bedford - John Glenn Middle,230305,ELA,195,64,38,13,157,52,89,29,20,7,304,     506.2,          48.5,300,76,2019,ALL,male
Bedford - John Glenn Middle,230305,MATH,220,72,72,24,148,49,71,23,13,4,304,     512.0,          52.4,300,88,2019,ALL,male
Bedford - John Glenn Middle,230305,SCI,67,71,17,18,50,53,21,22,7,7,95,     509.0,,,80,2019,ALL,male
Bedford - Lt Job Lane School,230012,ELA,220,74,52,17,168,56,73,24,5,2,298,     512.9,          58.0,199,93,2019,ALL,male
Bedford - Lt Job Lane School,230012,MATH,224,75,65,22,159,54,64,22,9,3,297,     514.3,          56.2,197,92,2019,ALL,male
Bedford - Lt Job Lane School,230012,SCI,72,70,18,17,54,52,30,29,1,1,103,     510.9,,,85,2019,ALL,male
Belchertown - Chestnut Hill Community School,240006,ELA,91,33,8,3,83,31,150,55,31,11,272,     493.3,          39.6,264,29,2019,ALL,male
Belchertown - Chestnut Hill Community School,240006,MATH,114,42,17,6,97,36,128,47,29,11,271,     495.9,          51.3,262,36,2019,ALL,male
Belchertown - Chestnut Hill Community School,240006,SCI,39,49,6,8,33,42,35,44,5,6,79,     500.9,,,52,2019,ALL,male
Belchertown - Jabish Middle School,240025,ELA,63,35,7,4,56,31,93,51,26,14,182,     492.4,          46.2,176,25,2019,ALL,male
Belchertown - Jabish Middle School,240025,MATH,70,38,7,4,63,35,94,52,18,10,182,     494.9,          39.9,177,32,2019,ALL,male
Belchertown - Jabish Middle School,240025,SCI,54,52,6,6,48,46,44,42,6,6,104,     500.6,,,51,2019,ALL,male
Belchertown - Swift River Elementary,240018,ELA,38,46,0,0,38,46,41,49,4,5,83,     497.8,,,44,2019,ALL,male
Belchertown - Swift River Elementary,240018,MATH,39,47,4,5,35,42,34,41,10,12,83,     496.0,,,36,2019,ALL,male
Bellingham - Bellingham High School,250505,ELA,19,25,2,3,17,22,46,60,12,16,77,     488.5,          42.1,74,16,2019,ALL,male
Bellingham - Bellingham High School,250505,MATH,36,47,3,4,33,43,37,48,4,5,77,     499.0,          51.0,74,47,2019,ALL,male
Bellingham - Bellingham High School,250505,SCI,44,57,3,4,41,53,29,38,4,5,77,     501.1,,,53,2019,ALL,male
Bellingham - Bellingham Memorial School,250315,ELA,105,32,9,3,96,29,195,59,33,10,333,     493.3,          38.4,320,29,2019,ALL,male
Bellingham - Bellingham Memorial School,250315,MATH,138,41,17,5,121,36,161,48,36,11,335,     495.4,          43.8,321,33,2019,ALL,male
Bellingham - Bellingham Memorial School,250315,SCI,36,44,3,4,33,41,36,44,9,11,81,     497.4,,,39,2019,ALL,male
Bellingham - Joseph F DiPietro Elementary School,250020,ELA,22,48,1,2,21,46,23,50,1,2,46,     500.1,,,54,2019,ALL,male
Bellingham - Joseph F DiPietro Elementary School,250020,MATH,23,50,4,9,19,41,18,39,5,11,46,     500.4,,,52,2019,ALL,male
Bellingham - Stall Brook,250025,ELA,19,68,1,4,18,64,9,32,0,0,28,     503.5,,,68,2019,ALL,male
Bellingham - Stall Brook,250025,MATH,13,46,3,11,10,36,15,54,0,0,28,     503.5,,,63,2019,ALL,male
Belmont - Daniel Butler,260015,ELA,65,76,21,25,44,52,19,22,1,1,85,     517.7,          62.7,47,98,2019,ALL,male
Belmont - Daniel Butler,260015,MATH,67,79,20,24,47,55,17,20,1,1,85,     515.9,          65.6,47,94,2019,ALL,male
Belmont - Mary Lee Burbank,260010,ELA,66,90,22,30,44,60,7,10,0,0,73,     520.0,          66.6,36,99,2019,ALL,male
Belmont - Mary Lee Burbank,260010,MATH,66,92,29,40,37,51,5,7,1,1,72,     525.2,          62.4,35,99,2019,ALL,male
Belmont - Roger E Wellington,260035,ELA,93,78,28,23,65,54,26,22,1,1,120,     517.2,          62.0,57,98,2019,ALL,male
Belmont - Roger E Wellington,260035,MATH,101,84,40,33,61,51,17,14,2,2,120,     520.4,          51.5,56,98,2019,ALL,male
Belmont - Winn Brook,260005,ELA,76,78,20,20,56,57,22,22,0,0,98,     515.1,          57.7,48,96,2019,ALL,male
Belmont - Winn Brook,260005,MATH,79,81,29,30,50,51,19,19,0,0,98,     518.5,          36.4,48,97,2019,ALL,male
Belmont - Winthrop L Chenery Middle,260305,ELA,513,74,134,19,379,55,160,23,22,3,695,     513.0,          55.1,667,94,2019,ALL,male
Belmont - Winthrop L Chenery Middle,260305,MATH,562,81,258,37,304,44,125,18,6,1,693,     520.9,          61.0,665,98,2019,ALL,male
Belmont - Winthrop L Chenery Middle,260305,SCI,295,87,138,41,157,46,41,12,2,1,338,     523.2,,,99,2019,ALL,male
Benjamin Banneker Charter Public (District) - Benjamin Banneker Charter Public School,4200205,ELA,69,73,23,24,46,48,22,23,4,4,95,     512.3,          54.1,65,93,2019,ALL,male
Benjamin Banneker Charter Public (District) - Benjamin Banneker Charter Public School,4200205,MATH,72,76,15,16,57,60,21,22,2,2,95,     512.2,          53.3,66,89,2019,ALL,male
Benjamin Banneker Charter Public (District) - Benjamin Banneker Charter Public School,4200205,SCI,12,57,2,10,10,48,9,43,0,0,21,     504.1,,,64,2019,ALL,male
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School,4470205,ELA,100,71,16,11,84,60,34,24,7,5,141,     509.2,          44.9,114,86,2019,ALL,male
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School,4470205,MATH,106,75,34,24,72,51,30,21,6,4,142,     512.6,          37.6,114,89,2019,ALL,male
Benjamin Franklin Classical Charter Public (District) - Benjamin Franklin Classical Charter Public School,4470205,SCI,40,74,9,17,31,57,11,20,3,6,54,     511.8,,,87,2019,ALL,male
Bentley Academy Charter School (District) - Bentley Academy Charter School,35110205,ELA,22,31,0,0,22,31,43,60,7,10,72,     491.7,          43.7,43,23,2019,ALL,male
Bentley Academy Charter School (District) - Bentley Academy Charter School,35110205,MATH,23,32,1,1,22,31,34,47,15,21,72,     487.9,          52.0,43,15,2019,ALL,male
Bentley Academy Charter School (District) - Bentley Academy Charter School,35110205,SCI,7,37,1,5,6,32,11,58,1,5,19,     494.9,,,33,2019,ALL,male
Berkley - Berkley Community School,270010,ELA,47,60,11,14,36,46,27,35,4,5,78,     507.4,          63.2,40,80,2019,ALL,male
Berkley - Berkley Community School,270010,MATH,43,55,13,17,30,38,34,44,1,1,78,     505.4,          71.0,40,70,2019,ALL,male
Berkley - Berkley Middle School,270305,ELA,84,44,12,6,72,37,98,51,11,6,193,     499.0,          43.7,190,49,2019,ALL,male
Berkley - Berkley Middle School,270305,MATH,101,53,10,5,91,47,81,42,10,5,192,     500.2,          41.7,189,51,2019,ALL,male
Berkley - Berkley Middle School,270305,SCI,58,55,8,8,50,48,40,38,7,7,105,     500.7,,,51,2019,ALL,male
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,4140305,ELA,43,39,8,7,35,32,49,45,18,16,110,     494.0,          46.6,102,33,2019,ALL,male
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,4140305,MATH,49,45,12,11,37,34,54,49,7,6,110,     500.2,          53.9,103,54,2019,ALL,male
Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,4140305,SCI,19,50,7,18,12,32,18,47,1,3,38,     504.7,,,66,2019,ALL,male
Berkshire Hills - Muddy Brook Regional Elementary School,6180035,ELA,40,56,7,10,33,46,23,32,9,13,72,     499.8,          72.4,30,52,2019,ALL,male
Berkshire Hills - Muddy Brook Regional Elementary School,6180035,MATH,31,43,8,11,23,32,29,40,12,17,72,     498.0,          64.1,30,43,2019,ALL,male
Berkshire Hills - W.E.B. Du Bois Regional Middle School,6180310,ELA,72,42,14,8,58,34,78,45,23,13,173,     497.2,          52.5,163,42,2019,ALL,male
Berkshire Hills - W.E.B. Du Bois Regional Middle School,6180310,MATH,80,46,7,4,73,42,76,44,17,10,173,     497.3,          52.8,163,41,2019,ALL,male
Berkshire Hills - W.E.B. Du Bois Regional Middle School,6180310,SCI,34,39,4,5,30,34,40,46,13,15,87,     494.4,,,32,2019,ALL,male
Berlin (non-op) - Berlin Memorial,280005,ELA,30,55,1,2,29,53,22,40,3,5,55,     502.2,          45.1,31,67,2019,ALL,male
Berlin (non-op) - Berlin Memorial,280005,MATH,43,78,6,11,37,67,10,18,2,4,55,     508.9,          55.9,31,84,2019,ALL,male
Berlin (non-op) - Berlin Memorial,280005,SCI,13,72,2,11,11,61,4,22,1,6,18,     506.2,,,71,2019,ALL,male
Berlin-Boylston - Tahanto Regional High,6200505,ELA,83,58,9,6,74,52,51,36,9,6,143,     502.1,          52.6,137,63,2019,ALL,male
Berlin-Boylston - Tahanto Regional High,6200505,MATH,90,63,16,11,74,52,46,32,7,5,143,     506.7,          52.1,137,75,2019,ALL,male
Berlin-Boylston - Tahanto Regional High,6200505,SCI,42,82,9,18,33,65,8,16,1,2,51,     515.8,,,93,2019,ALL,male
Beverly - Ayers/Ryal Side School,300055,ELA,49,49,4,4,45,45,42,42,10,10,101,     498.0,          26.0,51,45,2019,ALL,male
Beverly - Ayers/Ryal Side School,300055,MATH,58,58,6,6,52,52,33,33,9,9,100,     502.9,          33.0,51,60,2019,ALL,male
Beverly - Beverly Middle School,300305,ELA,348,49,49,7,299,42,285,40,76,11,709,     499.0,          44.8,675,49,2019,ALL,male
Beverly - Beverly Middle School,300305,MATH,354,50,65,9,289,41,289,41,66,9,709,     500.3,          43.8,679,52,2019,ALL,male
Beverly - Beverly Middle School,300305,SCI,191,53,30,8,161,44,134,37,37,10,362,     500.6,,,51,2019,ALL,male
Beverly - Centerville Elementary,300010,ELA,32,48,8,12,24,36,25,38,9,14,66,     500.8,          59.8,36,57,2019,ALL,male
Beverly - Centerville Elementary,300010,MATH,34,51,8,12,26,39,24,36,9,13,67,     499.8,          64.6,37,50,2019,ALL,male
Beverly - Cove Elementary,300015,ELA,43,62,3,4,40,58,19,28,7,10,69,     507.2,          50.2,31,79,2019,ALL,male
Beverly - Cove Elementary,300015,MATH,48,70,12,17,36,52,15,22,6,9,69,     511.2,          65.1,31,86,2019,ALL,male
Beverly - Hannah Elementary,300033,ELA,38,56,4,6,34,50,28,41,2,3,68,     502.1,          64.9,33,63,2019,ALL,male
Beverly - Hannah Elementary,300033,MATH,40,59,5,7,35,51,21,31,7,10,68,     502.1,          76.9,34,58,2019,ALL,male
Beverly - North Beverly Elementary,300040,ELA,36,65,4,7,32,58,15,27,4,7,55,     505.0,          49.7,30,72,2019,ALL,male
Beverly - North Beverly Elementary,300040,MATH,40,73,8,15,32,58,9,16,6,11,55,     507.6,          62.5,30,76,2019,ALL,male
Billerica - Eugene C Vining,310030,ELA,29,64,5,11,24,53,15,33,1,2,45,     505.6,          53.8,28,74,2019,ALL,male
Billerica - Eugene C Vining,310030,MATH,28,62,9,20,19,42,17,38,0,0,45,     509.2,          53.4,28,81,2019,ALL,male
Billerica - Eugene C Vining,310030,SCI,9,64,1,7,8,57,4,29,1,7,14,     503.7,,,62,2019,ALL,male
Billerica - Frederick J Dutile,310007,ELA,45,70,3,5,42,66,16,25,3,5,64,     505.8,          49.3,42,75,2019,ALL,male
Billerica - Frederick J Dutile,310007,MATH,43,67,9,14,34,53,19,30,2,3,64,     509.0,          50.9,42,81,2019,ALL,male
Billerica - Frederick J Dutile,310007,SCI,13,81,0,0,13,81,3,19,0,0,16,     506.8,,,73,2019,ALL,male
Billerica - Hajjar Elementary,310026,ELA,60,48,4,3,56,44,57,45,9,7,126,     498.8,          47.6,89,48,2019,ALL,male
Billerica - Hajjar Elementary,310026,MATH,54,43,9,7,45,36,57,45,15,12,126,     497.0,          41.1,89,39,2019,ALL,male
Billerica - Hajjar Elementary,310026,SCI,21,37,1,2,20,35,29,51,7,12,57,     492.8,,,28,2019,ALL,male
Billerica - John F Kennedy,310012,ELA,43,49,2,2,41,47,41,47,4,5,88,     500.0,          45.1,58,53,2019,ALL,male
Billerica - John F Kennedy,310012,MATH,48,55,4,5,44,50,34,39,6,7,88,     502.3,          42.3,58,58,2019,ALL,male
Billerica - John F Kennedy,310012,SCI,16,55,3,10,13,45,11,38,2,7,29,     505.4,,,68,2019,ALL,male
Billerica - Locke Middle,310310,ELA,109,42,15,6,94,36,120,47,29,11,258,     496.1,          47.3,256,38,2019,ALL,male
Billerica - Locke Middle,310310,MATH,124,48,17,7,107,41,113,44,21,8,258,     499.4,          42.3,256,48,2019,ALL,male
Billerica - Locke Middle,310310,SCI,45,55,9,11,36,44,34,41,3,4,82,     503.2,,,60,2019,ALL,male
Billerica - Marshall Middle School,310305,ELA,118,36,8,2,110,34,163,50,43,13,324,     494.1,          48.7,320,32,2019,ALL,male
Billerica - Marshall Middle School,310305,MATH,151,46,27,8,124,38,157,48,17,5,325,     498.9,          50.0,320,47,2019,ALL,male
Billerica - Marshall Middle School,310305,SCI,52,50,7,7,45,43,43,41,9,9,104,     500.5,,,50,2019,ALL,male
Billerica - Parker,310015,ELA,67,47,8,6,59,41,64,44,13,9,144,     500.5,          60.6,87,56,2019,ALL,male
Billerica - Parker,310015,MATH,76,53,18,13,58,41,57,40,10,7,143,     504.9,          56.7,87,68,2019,ALL,male
Billerica - Parker,310015,SCI,18,46,4,10,14,36,17,44,4,10,39,     500.9,,,52,2019,ALL,male
Billerica - Thomas Ditson,310005,ELA,71,57,8,6,63,50,47,38,7,6,125,     504.0,          48.1,84,69,2019,ALL,male
Billerica - Thomas Ditson,310005,MATH,69,55,11,9,58,46,53,42,3,2,125,     503.3,          54.3,85,62,2019,ALL,male
Billerica - Thomas Ditson,310005,SCI,22,50,2,5,20,45,18,41,4,9,44,     497.8,,,40,2019,ALL,male
Blackstone-Millville - A F Maloney,6220015,ELA,78,46,3,2,75,45,73,43,17,10,168,     497.9,          45.9,90,45,2019,ALL,male
Blackstone-Millville - A F Maloney,6220015,MATH,75,45,9,5,66,39,74,44,19,11,168,     497.3,          45.7,90,41,2019,ALL,male
Blackstone-Millville - A F Maloney,6220015,SCI,29,59,7,14,22,45,16,33,4,8,49,     508.0,,,77,2019,ALL,male
Blackstone-Millville - Frederick W. Hartnett Middle School,6220405,ELA,71,35,8,4,63,31,111,55,21,10,203,     493.4,          48.3,196,30,2019,ALL,male
Blackstone-Millville - Frederick W. Hartnett Middle School,6220405,MATH,91,45,8,4,83,41,96,47,16,8,203,     496.5,          50.9,196,38,2019,ALL,male
Blackstone-Millville - Frederick W. Hartnett Middle School,6220405,SCI,25,35,1,1,24,34,41,58,5,7,71,     494.4,,,32,2019,ALL,male
Blackstone-Millville - Millville Elementary,6220010,ELA,24,38,1,2,23,37,34,54,5,8,63,     495.7,          40.3,33,36,2019,ALL,male
Blackstone-Millville - Millville Elementary,6220010,MATH,28,44,2,3,26,41,32,51,3,5,63,     499.2,          56.5,33,48,2019,ALL,male
Blackstone-Millville - Millville Elementary,6220010,SCI,11,79,0,0,11,79,3,21,0,0,14,     505.6,,,69,2019,ALL,male
Boston - Adams Elementary School,350302,ELA,19,40,4,9,15,32,19,40,9,19,47,     499.0,          59.8,21,49,2019,ALL,male
Boston - Adams Elementary School,350302,MATH,21,45,1,2,20,43,14,30,12,26,47,     494.7,          55.4,21,31,2019,ALL,male
Boston - Alighieri Dante Montessori School,350066,ELA,3,23,0,0,3,23,9,69,1,8,13,     489.9,,9,19,2019,ALL,male
Boston - Alighieri Dante Montessori School,350066,MATH,5,38,1,8,4,31,6,46,2,15,13,     495.8,,9,35,2019,ALL,male
Boston - Bates Elementary School,350278,ELA,9,18,2,4,7,14,30,61,10,20,49,     489.6,          46.8,35,18,2019,ALL,male
Boston - Bates Elementary School,350278,MATH,16,33,1,2,15,31,23,47,10,20,49,     490.8,          47.3,35,20,2019,ALL,male
Boston - Bates Elementary School,350278,SCI,3,21,2,14,1,7,9,64,2,14,14,     492.2,,,26,2019,ALL,male
Boston - Blackstone Elementary School,350390,ELA,21,18,0,0,21,18,56,49,38,33,115,     481.0,          35.6,63,6,2019,ALL,male
Boston - Blackstone Elementary School,350390,MATH,22,19,2,2,20,17,52,45,42,36,116,     482.1,          46.9,65,7,2019,ALL,male
Boston - Blackstone Elementary School,350390,SCI,6,17,0,0,6,17,17,47,13,36,36,     479.7,,,7,2019,ALL,male
Boston - Boston Latin Academy,350545,ELA,132,62,17,8,115,54,75,35,5,2,212,     505.5,          44.7,195,74,2019,ALL,male
Boston - Boston Latin Academy,350545,MATH,157,74,13,6,144,68,54,25,1,0,212,     509.6,          42.2,194,82,2019,ALL,male
Boston - Boston Latin Academy,350545,SCI,53,46,7,6,46,40,55,48,7,6,115,     500.2,,,49,2019,ALL,male
Boston - Boston Latin School,350560,ELA,310,80,47,12,263,68,78,20,1,0,389,     512.6,          39.7,325,93,2019,ALL,male
Boston - Boston Latin School,350560,MATH,357,91,102,26,255,65,33,8,1,0,391,     519.2,          32.6,326,97,2019,ALL,male
Boston - Boston Latin School,350560,SCI,152,80,27,14,125,65,37,19,2,1,191,     513.1,,,89,2019,ALL,male
Boston - Boston Teachers Union K-8 Pilot,350012,ELA,37,45,2,2,35,43,28,34,17,21,82,     498.2,          49.3,62,46,2019,ALL,male
Boston - Boston Teachers Union K-8 Pilot,350012,MATH,41,50,10,12,31,38,28,34,13,16,82,     503.8,          57.1,62,64,2019,ALL,male
Boston - Boston Teachers Union K-8 Pilot,350012,SCI,5,16,0,0,5,16,13,42,13,42,31,     485.1,,,13,2019,ALL,male
Boston - Bradley Elementary School,350215,ELA,43,68,6,10,37,59,20,32,0,0,63,     507.7,          61.4,35,81,2019,ALL,male
Boston - Bradley Elementary School,350215,MATH,39,62,6,10,33,52,20,32,4,6,63,     506.8,          57.4,35,74,2019,ALL,male
Boston - Bradley Elementary School,350215,SCI,10,67,1,7,9,60,5,33,0,0,15,     507.7,,,76,2019,ALL,male
Boston - Channing Elementary School,350360,ELA,7,22,0,0,7,22,22,69,3,9,32,     491.6,,19,23,2019,ALL,male
Boston - Channing Elementary School,350360,MATH,4,13,0,0,4,13,20,63,8,25,32,     480.8,,19,6,2019,ALL,male
Boston - Channing Elementary School,350360,SCI,0,0,0,0,0,0,8,80,2,20,10,     480.3,,,7,2019,ALL,male
Boston - Chittick Elementary School,350154,ELA,15,27,1,2,14,25,33,59,8,14,56,     490.2,          41.0,36,20,2019,ALL,male
Boston - Chittick Elementary School,350154,MATH,14,25,1,2,13,23,26,46,17,30,57,     484.5,          37.1,36,10,2019,ALL,male
Boston - Chittick Elementary School,350154,SCI,4,27,0,0,4,27,6,40,5,33,15,     479.7,,,7,2019,ALL,male
Boston - Clap Elementary School,350298,ELA,7,25,1,4,6,21,15,54,6,21,28,     485.7,,15,11,2019,ALL,male
Boston - Clap Elementary School,350298,MATH,6,21,0,0,6,21,16,57,6,21,28,     484.7,,15,10,2019,ALL,male
Boston - Condon K-8 School,350146,ELA,66,25,9,3,57,21,117,44,83,31,266,     483.1,          49.4,217,8,2019,ALL,male
