school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Blackstone-Millville - Millville Elementary,06220010,MATH,          15,50,           0,0,          15,50,          11,37,           4,13,          30,     496.5,          63.5,          28,40,2019,5,ALL
Blackstone-Millville - Millville Elementary,06220010,SCI,          17,57,           0,0,          17,57,          11,37,           2,7,          30,     498.1,,,43,2019,5,ALL
Boston - Adams Elementary School,00350302,ELA,           4,24,           0,0,           4,24,           9,53,           4,24,          17,     489.0,,          15,11,2019,5,ALL
Boston - Adams Elementary School,00350302,MATH,           4,24,           0,0,           4,24,          10,59,           3,18,          17,     487.4,,          15,13,2019,5,ALL
Boston - Adams Elementary School,00350302,SCI,           3,18,           0,0,           3,18,           7,41,           7,41,          17,     477.5,,,5,2019,5,ALL
Boston - Bates Elementary School,00350278,ELA,          17,43,           3,8,          14,35,          20,50,           3,8,          40,     499.9,          42.7,          39,43,2019,5,ALL
Boston - Bates Elementary School,00350278,MATH,          15,38,           0,0,          15,38,          24,60,           1,3,          40,     495.8,          50.3,          39,37,2019,5,ALL
Boston - Bates Elementary School,00350278,SCI,          11,28,           2,5,           9,23,          23,58,           6,15,          40,     489.5,,,21,2019,5,ALL
Boston - Blackstone Elementary School,00350390,ELA,          17,23,           0,0,          17,23,          38,51,          20,27,          75,     485.4,          43.0,          62,5,2019,5,ALL
Boston - Blackstone Elementary School,00350390,MATH,          19,25,           0,0,          19,25,          40,53,          16,21,          75,     488.2,          63.9,          64,15,2019,5,ALL
Boston - Blackstone Elementary School,00350390,SCI,          14,19,           1,1,          13,17,          33,44,          28,37,          75,     478.4,,,5,2019,5,ALL
Boston - Boston Teachers Union K-8 Pilot,00350012,ELA,          16,46,           0,0,          16,46,           8,23,          11,31,          35,     504.1,          41.7,          24,59,2019,5,ALL
Boston - Boston Teachers Union K-8 Pilot,00350012,MATH,          15,43,           2,6,          13,37,           9,26,          11,31,          35,     507.5,          60.1,          24,78,2019,5,ALL
Boston - Boston Teachers Union K-8 Pilot,00350012,SCI,          11,31,           0,0,          11,31,           8,23,          16,46,          35,     492.6,,,26,2019,5,ALL
Boston - Bradley Elementary School,00350215,ELA,          26,84,           4,13,          22,71,           5,16,           0,0,          31,     515.0,          67.4,          31,91,2019,5,ALL
Boston - Bradley Elementary School,00350215,MATH,          21,68,           2,6,          19,61,          10,32,           0,0,          31,     508.6,          66.2,          31,81,2019,5,ALL
Boston - Bradley Elementary School,00350215,SCI,          17,55,           2,6,          15,48,          12,39,           2,6,          31,     501.3,,,54,2019,5,ALL
Boston - Channing Elementary School,00350360,ELA,           4,25,           0,0,           4,25,          10,63,           2,13,          16,     489.6,,          16,12,2019,5,ALL
Boston - Channing Elementary School,00350360,MATH,           1,6,           0,0,           1,6,          12,75,           3,19,          16,     479.6,,          16,4,2019,5,ALL
Boston - Channing Elementary School,00350360,SCI,           1,6,           0,0,           1,6,          12,75,           3,19,          16,     481.7,,,8,2019,5,ALL
Boston - Chittick Elementary School,00350154,ELA,           9,32,           0,0,           9,32,          15,54,           4,14,          28,     492.9,          54.1,          26,19,2019,5,ALL
Boston - Chittick Elementary School,00350154,MATH,           5,18,           0,0,           5,18,          15,54,           8,29,          28,     484.8,          51.0,          26,10,2019,5,ALL
Boston - Chittick Elementary School,00350154,SCI,           8,29,           0,0,           8,29,          13,46,           7,25,          28,     481.6,,,8,2019,5,ALL
Boston - Clap Elementary School,00350298,ELA,           2,18,           0,0,           2,18,           6,55,           3,27,          11,     482.7,,          11,3,2019,5,ALL
Boston - Clap Elementary School,00350298,MATH,           2,18,           0,0,           2,18,           7,64,           2,18,          11,     483.6,,          11,8,2019,5,ALL
Boston - Clap Elementary School,00350298,SCI,           2,18,           0,0,           2,18,           7,64,           2,18,          11,     476.9,,,4,2019,5,ALL
Boston - Condon K-8 School,00350146,ELA,          35,34,           5,5,          30,29,          41,40,          27,26,         103,     489.4,          48.7,          95,11,2019,5,ALL
Boston - Condon K-8 School,00350146,MATH,          40,39,           4,4,          36,35,          38,37,          25,24,         103,     491.2,          55.0,          95,23,2019,5,ALL
Boston - Condon K-8 School,00350146,SCI,          26,25,           6,6,          20,19,          52,50,          25,24,         103,     486.4,,,15,2019,5,ALL
Boston - Conley Elementary School,00350122,ELA,          15,37,           2,5,          13,32,          22,54,           4,10,          41,     498.3,          48.9,          37,37,2019,5,ALL
Boston - Conley Elementary School,00350122,MATH,          14,34,           0,0,          14,34,          19,46,           8,20,          41,     491.4,          38.2,          37,24,2019,5,ALL
Boston - Conley Elementary School,00350122,SCI,           6,15,           0,0,           6,15,          23,56,          12,29,          41,     484.5,,,12,2019,5,ALL
Boston - Curley K-8 School,00350020,ELA,          37,37,           9,9,          28,28,          42,42,          20,20,          99,     495.9,          58.2,          91,28,2019,5,ALL
Boston - Curley K-8 School,00350020,MATH,          39,39,           7,7,          32,32,          41,41,          19,19,          99,     495.8,          65.6,          90,37,2019,5,ALL
Boston - Curley K-8 School,00350020,SCI,          28,28,           6,6,          22,22,          41,41,          30,30,          99,     485.9,,,14,2019,5,ALL
Boston - Dever Elementary School,00350268,ELA,          11,23,           0,0,          11,23,          24,50,          13,27,          48,     484.4,          44.2,          43,4,2019,5,ALL
Boston - Dever Elementary School,00350268,MATH,          15,31,           0,0,          15,31,          23,48,          10,21,          48,     486.7,          48.5,          43,12,2019,5,ALL
Boston - Dever Elementary School,00350268,SCI,           8,17,           0,0,           8,17,          25,52,          15,31,          48,     479.9,,,6,2019,5,ALL
Boston - Edison K-8 School,00350375,ELA,          19,38,           2,4,          17,34,          23,46,           8,16,          50,     494.3,          55.2,          48,23,2019,5,ALL
Boston - Edison K-8 School,00350375,MATH,          11,22,           2,4,           9,18,          29,59,           9,18,          49,     485.7,          33.9,          47,11,2019,5,ALL
Boston - Edison K-8 School,00350375,SCI,          12,24,           2,4,          10,20,          23,46,          15,30,          50,     482.8,,,10,2019,5,ALL
Boston - Eliot K-8 Innovation School,00350096,ELA,          50,79,          17,27,          33,52,          10,16,           3,5,          63,     516.2,          66.1,          63,93,2019,5,ALL
Boston - Eliot K-8 Innovation School,00350096,MATH,          46,73,          13,21,          33,52,          13,21,           4,6,          63,     511.7,          46.0,          63,89,2019,5,ALL
Boston - Eliot K-8 Innovation School,00350096,SCI,          41,65,          10,16,          31,49,          15,24,           7,11,          63,     505.1,,,68,2019,5,ALL
Boston - Ellis Elementary School,00350072,ELA,           4,11,           0,0,           4,11,          20,57,          11,31,          35,     479.0,          40.3,          33,1,2019,5,ALL
Boston - Ellis Elementary School,00350072,MATH,           5,14,           0,0,           5,14,          15,43,          15,43,          35,     473.4,          37.2,          33,1,2019,5,ALL
Boston - Ellis Elementary School,00350072,SCI,           3,9,           0,0,           3,9,          13,37,          19,54,          35,     468.7,,,1,2019,5,ALL
Boston - Everett Elementary School,00350088,ELA,          19,44,           2,5,          17,40,          23,53,           1,2,          43,     499.1,          49.8,          41,40,2019,5,ALL
Boston - Everett Elementary School,00350088,MATH,          23,53,           0,0,          23,53,          19,44,           1,2,          43,     500.8,          57.2,          40,56,2019,5,ALL
Boston - Everett Elementary School,00350088,SCI,           8,19,           1,2,           7,16,          29,67,           6,14,          43,     485.4,,,13,2019,5,ALL
Boston - Gardner Pilot Academy,00350326,ELA,          13,39,           1,3,          12,36,          18,55,           2,6,          33,     495.0,          64.8,          32,25,2019,5,ALL
Boston - Gardner Pilot Academy,00350326,MATH,          16,48,           1,3,          15,45,          15,45,           2,6,          33,     497.4,          82.1,          32,42,2019,5,ALL
Boston - Gardner Pilot Academy,00350326,SCI,           1,3,           0,0,           1,3,          23,70,           9,27,          33,     479.9,,,6,2019,5,ALL
Boston - Greenwood Sarah K-8 School,00350308,ELA,           6,14,           0,0,           6,14,          19,44,          18,42,          43,     475.0,          45.5,          39,1,2019,5,ALL
Boston - Greenwood Sarah K-8 School,00350308,MATH,           3,7,           0,0,           3,7,          21,49,          19,44,          43,     471.3,          47.2,          39,1,2019,5,ALL
Boston - Greenwood Sarah K-8 School,00350308,SCI,           1,2,           0,0,           1,2,          15,35,          27,63,          43,     465.2,,,1,2019,5,ALL
